"","Month","Year","LocalityName","Region","Years_Since_Exclosure","Composite_Albedo_Diff","Species","Albedo_Diff"
"100.1",4,2010,"nome_cappelen1","telemark",1,-0.0227706247051757,"Birch",6.22230750323971e-05
"100.2",4,2010,"nome_cappelen1","telemark",1,-0.0227706247051757,"Pine",9.72560500202835e-05
"101",5,2010,"nome_cappelen1","telemark",1,-0.0225194266401597,"Spruce",-0.00418770931928855
"101.1",5,2010,"nome_cappelen1","telemark",1,-0.0225194266401597,"Birch",6.12246724390753e-05
"101.2",5,2010,"nome_cappelen1","telemark",1,-0.0225194266401597,"Pine",9.41946832756779e-05
"102",6,2010,"nome_cappelen1","telemark",1,-0.0225194267009368,"Spruce",-0.00418770931928858
"102.1",6,2010,"nome_cappelen1","telemark",1,-0.0225194267009368,"Birch",6.12246724390753e-05
"102.2",6,2010,"nome_cappelen1","telemark",1,-0.0225194267009368,"Pine",9.41946832757057e-05
"103",7,2010,"nome_cappelen1","telemark",1,-0.0225194267009415,"Spruce",-0.00418770931928855
"103.1",7,2010,"nome_cappelen1","telemark",1,-0.0225194267009415,"Birch",6.12246724390753e-05
"103.2",7,2010,"nome_cappelen1","telemark",1,-0.0225194267009415,"Pine",9.41946832757057e-05
"104",8,2010,"nome_cappelen1","telemark",1,-0.0225194267009407,"Spruce",-0.00418770931928855
"104.1",8,2010,"nome_cappelen1","telemark",1,-0.0225194267009407,"Birch",6.12246724390753e-05
"104.2",8,2010,"nome_cappelen1","telemark",1,-0.0225194267009407,"Pine",9.41946832756779e-05
"105",9,2010,"nome_cappelen1","telemark",1,-0.0225194266953795,"Spruce",-0.00418770931928855
"105.1",9,2010,"nome_cappelen1","telemark",1,-0.0225194266953795,"Birch",6.12246724390753e-05
"105.2",9,2010,"nome_cappelen1","telemark",1,-0.0225194266953795,"Pine",9.41946832757057e-05
"106",10,2010,"nome_cappelen1","telemark",1,-0.0225571161960748,"Spruce",-0.00421644510131969
"106.1",10,2010,"nome_cappelen1","telemark",1,-0.0225571161960748,"Birch",6.13775863896326e-05
"106.2",10,2010,"nome_cappelen1","telemark",1,-0.0225571161960748,"Pine",9.46649503022479e-05
"107",11,2010,"nome_cappelen1","telemark",1,-0.0376130550592044,"Spruce",-0.00608076048892875
"107.1",11,2010,"nome_cappelen1","telemark",1,-0.0376130550592044,"Birch",7.19845882125592e-05
"107.2",11,2010,"nome_cappelen1","telemark",1,-0.0376130550592044,"Pine",0.000126056277978015
"108",12,2010,"nome_cappelen1","telemark",1,-0.0593030213220777,"Spruce",-0.008859730653903
"108.1",12,2010,"nome_cappelen1","telemark",1,-0.0593030213220777,"Birch",9.13114019702732e-05
"108.2",12,2010,"nome_cappelen1","telemark",1,-0.0593030213220777,"Pine",0.000177023367507356
"109",1,2010,"nome_cappelen2","telemark",1,-0.0107955884548471,"Spruce",-0.000312979224587118
"109.1",1,2010,"nome_cappelen2","telemark",1,-0.0107955884548471,"Birch",-0.000405827172161533
"109.2",1,2010,"nome_cappelen2","telemark",1,-0.0107955884548471,"Pine",0.000528439946796744
"110",2,2010,"nome_cappelen2","telemark",1,-0.0120080485716605,"Spruce",-0.00038867293345618
"110.1",2,2010,"nome_cappelen2","telemark",1,-0.0120080485716605,"Birch",-0.000491723011047718
"110.2",2,2010,"nome_cappelen2","telemark",1,-0.0120080485716605,"Pine",0.000659794064141517
"111",3,2010,"nome_cappelen2","telemark",1,-0.0111457250449326,"Spruce",-0.000382375342946828
"111.1",3,2010,"nome_cappelen2","telemark",1,-0.0111457250449326,"Birch",-0.000483417943641318
"111.2",3,2010,"nome_cappelen2","telemark",1,-0.0111457250449326,"Pine",0.000648127028544887
"112",4,2010,"nome_cappelen2","telemark",1,-0.00398822214789918,"Spruce",-0.000152056240775827
"112.1",4,2010,"nome_cappelen2","telemark",1,-0.00398822214789918,"Birch",-0.000277788673738483
"112.2",4,2010,"nome_cappelen2","telemark",1,-0.00398822214789918,"Pine",0.000288717549924655
"113",5,2010,"nome_cappelen2","telemark",1,-0.00398824730304982,"Spruce",-0.000151900324080634
"113.1",5,2010,"nome_cappelen2","telemark",1,-0.00398824730304982,"Birch",-0.000277685012960049
"113.2",5,2010,"nome_cappelen2","telemark",1,-0.00398824730304982,"Pine",0.000288502169434268
"114",6,2010,"nome_cappelen2","telemark",1,-0.0039882473110651,"Spruce",-0.000151900324080662
"114.1",6,2010,"nome_cappelen2","telemark",1,-0.0039882473110651,"Birch",-0.000277685012960077
"114.2",6,2010,"nome_cappelen2","telemark",1,-0.0039882473110651,"Pine",0.000288502169434268
"115",7,2010,"nome_cappelen2","telemark",1,-0.0039882473110658,"Spruce",-0.000151900324080634
"115.1",7,2010,"nome_cappelen2","telemark",1,-0.0039882473110658,"Birch",-0.000277685012960049
"115.2",7,2010,"nome_cappelen2","telemark",1,-0.0039882473110658,"Pine",0.000288502169434213
"116",8,2010,"nome_cappelen2","telemark",1,-0.00398824731106569,"Spruce",-0.000151900324080662
"116.1",8,2010,"nome_cappelen2","telemark",1,-0.00398824731106569,"Birch",-0.000277685012960077
"116.2",8,2010,"nome_cappelen2","telemark",1,-0.00398824731106569,"Pine",0.000288502169434213
"117",9,2010,"nome_cappelen2","telemark",1,-0.00398824730993884,"Spruce",-0.000151900324080634
"117.1",9,2010,"nome_cappelen2","telemark",1,-0.00398824730993884,"Birch",-0.000277685012960077
"117.2",9,2010,"nome_cappelen2","telemark",1,-0.00398824730993884,"Pine",0.000288502169434213
"118",10,2010,"nome_cappelen2","telemark",1,-0.00398897132777704,"Spruce",-0.000153694236073615
"118.1",10,2010,"nome_cappelen2","telemark",1,-0.00398897132777704,"Birch",-0.000278879449143399
"118.2",10,2010,"nome_cappelen2","telemark",1,-0.00398897132777704,"Pine",0.000290981812110458
"119",11,2010,"nome_cappelen2","telemark",1,-0.00649516496720057,"Spruce",-0.000203155712735437
"119.1",11,2010,"nome_cappelen2","telemark",1,-0.00649516496720057,"Birch",-0.000313461852885
"119.2",11,2010,"nome_cappelen2","telemark",1,-0.00649516496720057,"Pine",0.000360790762334307
"120",12,2010,"nome_cappelen2","telemark",1,-0.00905108112935854,"Spruce",-0.000283120161735206
"120.1",12,2010,"nome_cappelen2","telemark",1,-0.00905108112935854,"Birch",-0.000377962902297801
"120.2",12,2010,"nome_cappelen2","telemark",1,-0.00905108112935854,"Pine",0.000480746367359952
"121",1,2010,"notodden3","telemark",1,0.0956783551649119,"Spruce",-0.00131222578051521
"121.1",1,2010,"notodden3","telemark",1,0.0956783551649119,"Birch",9.70989790345378e-05
"121.2",1,2010,"notodden3","telemark",1,0.0956783551649119,"Pine",0.000810870863091617
"122",2,2010,"notodden3","telemark",1,0.0973834055614127,"Spruce",-0.00135714020691247
"122.1",2,2010,"notodden3","telemark",1,0.0973834055614127,"Birch",0.00010329796036912
"122.2",2,2010,"notodden3","telemark",1,0.0973834055614127,"Pine",0.000849351044829361
"123",3,2010,"notodden3","telemark",1,0.0969587002212967,"Spruce",-0.00135573110582415
"123.1",3,2010,"notodden3","telemark",1,0.0969587002212967,"Birch",0.000103080843231296
"123.2",3,2010,"notodden3","telemark",1,0.0969587002212967,"Pine",0.00084808485229243
"124",4,2010,"notodden3","telemark",1,0.0700595614361854,"Spruce",-0.000990414439823561
"124.1",4,2010,"notodden3","telemark",1,0.0700595614361854,"Birch",7.04369387857229e-05
"124.2",4,2010,"notodden3","telemark",1,0.0700595614361854,"Pine",0.000590344638553952
"125",5,2010,"notodden3","telemark",1,0.0323395228663586,"Spruce",-0.0004398051676055
"125.1",5,2010,"notodden3","telemark",1,0.0323395228663586,"Birch",4.48864070509425e-05
"125.2",5,2010,"notodden3","telemark",1,0.0323395228663586,"Pine",0.00029523317058322
"126",6,2010,"notodden3","telemark",1,0.0323395297106269,"Spruce",-0.000439805167605473
"126.1",6,2010,"notodden3","telemark",1,0.0323395297106269,"Birch",4.48864070509425e-05
"126.2",6,2010,"notodden3","telemark",1,0.0323395297106269,"Pine",0.00029523317058322
"127",7,2010,"notodden3","telemark",1,0.0323395297107943,"Spruce",-0.0004398051676055
"127.1",7,2010,"notodden3","telemark",1,0.0323395297107943,"Birch",4.48864070509702e-05
"127.2",7,2010,"notodden3","telemark",1,0.0323395297107943,"Pine",0.00029523317058322
"128",8,2010,"notodden3","telemark",1,0.0323395297106825,"Spruce",-0.0004398051676055
"128.1",8,2010,"notodden3","telemark",1,0.0323395297106825,"Birch",4.48864070509702e-05
"128.2",8,2010,"notodden3","telemark",1,0.0323395297106825,"Pine",0.00029523317058322
"129",9,2010,"notodden3","telemark",1,0.0323395277104526,"Spruce",-0.000439805167605473
"129.1",9,2010,"notodden3","telemark",1,0.0323395277104526,"Birch",4.48864070509702e-05
"129.2",9,2010,"notodden3","telemark",1,0.0323395277104526,"Pine",0.00029523317058322
"130",10,2010,"notodden3","telemark",1,0.0325021141339907,"Spruce",-0.000446989866196457
"130.1",10,2010,"notodden3","telemark",1,0.0325021141339907,"Birch",4.51536464328162e-05
"130.2",10,2010,"notodden3","telemark",1,0.0325021141339907,"Pine",0.000298744134283713
"131",11,2010,"notodden3","telemark",1,0.0524772369974367,"Spruce",-0.000597110003755452
"131.1",11,2010,"notodden3","telemark",1,0.0524772369974367,"Birch",5.10356584451088e-05
"131.2",11,2010,"notodden3","telemark",1,0.0524772369974367,"Pine",0.000373749938158363
"132",12,2010,"notodden3","telemark",1,0.0661822056254744,"Spruce",-0.00077195477233033
"132.1",12,2010,"notodden3","telemark",1,0.0661822056254744,"Birch",5.87698464827313e-05
"132.2",12,2010,"notodden3","telemark",1,0.0661822056254744,"Pine",0.00046576071360338
"133",1,2010,"notodden5","telemark",1,-0.00306770422423613,"Spruce",-0.000405861531292129
"133.1",1,2010,"notodden5","telemark",1,-0.00306770422423613,"Birch",0.000150905152498493
"133.2",1,2010,"notodden5","telemark",1,-0.00306770422423613,"Pine",5.12945670457787e-05
"134",2,2010,"notodden5","telemark",1,-0.00328942017683159,"Spruce",-0.000418404207026102
"134.1",2,2010,"notodden5","telemark",1,-0.00328942017683159,"Birch",0.000160803764125861
"134.2",2,2010,"notodden5","telemark",1,-0.00328942017683159,"Pine",5.3615901342785e-05
"135",3,2010,"notodden5","telemark",1,-0.00330598566025264,"Spruce",-0.000419679855364785
"135.1",3,2010,"notodden5","telemark",1,-0.00330598566025264,"Birch",0.000161972968251267
"135.2",3,2010,"notodden5","telemark",1,-0.00330598566025264,"Pine",5.38677893143213e-05
"136",4,2010,"notodden5","telemark",1,-0.00212317590712902,"Spruce",-0.000355079652138102
"136.1",4,2010,"notodden5","telemark",1,-0.00212317590712902,"Birch",0.000124512596233473
"136.2",4,2010,"notodden5","telemark",1,-0.00212317590712902,"Pine",4.34543959482725e-05
"137",5,2010,"notodden5","telemark",1,-0.000440402765973041,"Spruce",-0.000133218889031339
"137.1",5,2010,"notodden5","telemark",1,-0.000440402765973041,"Birch",6.7178158230069e-05
"137.2",5,2010,"notodden5","telemark",1,-0.000440402765973041,"Pine",1.81489392739043e-05
"138",6,2010,"notodden5","telemark",1,-0.000441500970205011,"Spruce",-0.000133152749222709
"138.1",6,2010,"notodden5","telemark",1,-0.000441500970205011,"Birch",6.71660254822071e-05
"138.2",6,2010,"notodden5","telemark",1,-0.000441500970205011,"Pine",1.81423851131624e-05
"139",7,2010,"notodden5","telemark",1,-0.000441500970202569,"Spruce",-0.000133152749222681
"139.1",7,2010,"notodden5","telemark",1,-0.000441500970202569,"Birch",6.71660254822071e-05
"139.2",7,2010,"notodden5","telemark",1,-0.000441500970202569,"Pine",1.81423851131624e-05
"140",8,2010,"notodden5","telemark",1,-0.000441500970203873,"Spruce",-0.000133152749222709
"140.1",8,2010,"notodden5","telemark",1,-0.000441500970203873,"Birch",6.71660254822071e-05
"140.2",8,2010,"notodden5","telemark",1,-0.000441500970203873,"Pine",1.81423851131624e-05
"141",9,2010,"notodden5","telemark",1,-0.00044150095991502,"Spruce",-0.000133152749222654
"141.1",9,2010,"notodden5","telemark",1,-0.00044150095991502,"Birch",6.71660254821793e-05
"141.2",9,2010,"notodden5","telemark",1,-0.00044150095991502,"Pine",1.81423851131624e-05
"142",10,2010,"notodden5","telemark",1,-0.000405309430828976,"Spruce",-0.000135371731114609
"142.1",10,2010,"notodden5","telemark",1,-0.000405309430828976,"Birch",6.75739785856166e-05
"142.2",10,2010,"notodden5","telemark",1,-0.000405309430828976,"Pine",1.83624847640285e-05
"143",11,2010,"notodden5","telemark",1,-0.000897484970241835,"Spruce",-0.000187264811791155
"143.1",11,2010,"notodden5","telemark",1,-0.000897484970241835,"Birch",7.77009041192933e-05
"143.2",11,2010,"notodden5","telemark",1,-0.000897484970241835,"Pine",2.36423071309777e-05
"144",12,2010,"notodden5","telemark",1,-0.00116959746713435,"Spruce",-0.000245035049971754
"144.1",12,2010,"notodden5","telemark",1,-0.00116959746713435,"Birch",9.0651414064058e-05
"144.2",12,2010,"notodden5","telemark",1,-0.00116959746713435,"Pine",2.98791456031511e-05
"145",1,2010,"notodden6","telemark",1,0.0676642483140842,"Spruce",0.000327481301655608
"145.1",1,2010,"notodden6","telemark",1,0.0676642483140842,"Birch",-0.000147346726312447
"145.2",1,2010,"notodden6","telemark",1,0.0676642483140842,"Pine",0.00192044860626334
"146",2,2010,"notodden6","telemark",1,0.0693058409164342,"Spruce",0.000355302776579913
"146.1",2,2010,"notodden6","telemark",1,0.0693058409164342,"Birch",-0.000163977891388167
"146.2",2,2010,"notodden6","telemark",1,0.0693058409164342,"Pine",0.00211724342811292
"147",3,2010,"notodden6","telemark",1,0.0681047642827609,"Spruce",0.000350628798910901
"147.1",3,2010,"notodden6","telemark",1,0.0681047642827609,"Birch",-0.000160847297318634
"147.2",3,2010,"notodden6","telemark",1,0.0681047642827609,"Pine",0.00208250605952959
"148",4,2010,"notodden6","telemark",1,0.0234913543015441,"Spruce",0.000165979188503196
"148.1",4,2010,"notodden6","telemark",1,0.0234913543015441,"Birch",-9.00023208518785e-05
"148.2",4,2010,"notodden6","telemark",1,0.0234913543015441,"Pine",0.00101038461290248
"149",5,2010,"notodden6","telemark",1,0.0221081842430577,"Spruce",0.000122455690657997
"149.1",5,2010,"notodden6","telemark",1,0.0221081842430577,"Birch",-7.92212693602468e-05
"149.2",5,2010,"notodden6","telemark",1,0.0221081842430577,"Pine",0.000799204064620196
"150",6,2010,"notodden6","telemark",1,0.0221081851526211,"Spruce",0.000122455690657997
"150.1",6,2010,"notodden6","telemark",1,0.0221081851526211,"Birch",-7.92212693602468e-05
"150.2",6,2010,"notodden6","telemark",1,0.0221081851526211,"Pine",0.000799204064620168
"151",7,2010,"notodden6","telemark",1,0.0221081851526386,"Spruce",0.000122455690657997
"151.1",7,2010,"notodden6","telemark",1,0.0221081851526386,"Birch",-7.92212693602745e-05
"151.2",7,2010,"notodden6","telemark",1,0.0221081851526386,"Pine",0.000799204064620196
"152",8,2010,"notodden6","telemark",1,0.0221081851526261,"Spruce",0.000122455690657969
"152.1",8,2010,"notodden6","telemark",1,0.0221081851526261,"Birch",-7.92212693602468e-05
"152.2",8,2010,"notodden6","telemark",1,0.0221081851526261,"Pine",0.000799204064620196
"153",9,2010,"notodden6","telemark",1,0.022108184922881,"Spruce",0.000122455690657941
"153.1",9,2010,"notodden6","telemark",1,0.022108184922881,"Birch",-7.92212693602745e-05
"153.2",9,2010,"notodden6","telemark",1,0.022108184922881,"Pine",0.000799204064620196
"154",10,2010,"notodden6","telemark",1,0.0221101385006016,"Spruce",0.000124969132887037
"154.1",10,2010,"notodden6","telemark",1,0.0221101385006016,"Birch",-7.98142202709518e-05
"154.2",10,2010,"notodden6","telemark",1,0.0221101385006016,"Pine",0.000811148551852742
"155",11,2010,"notodden6","telemark",1,0.0370488185804013,"Spruce",0.000173196225512595
"155.1",11,2010,"notodden6","telemark",1,0.0370488185804013,"Birch",-9.19065825584209e-05
"155.2",11,2010,"notodden6","telemark",1,0.0370488185804013,"Pine",0.00104636718985868
"156",12,2010,"notodden6","telemark",1,0.0486218652913933,"Spruce",0.000223687854102705
"156.1",12,2010,"notodden6","telemark",1,0.0486218652913933,"Birch",-0.000106403992912341
"156.2",12,2010,"notodden6","telemark",1,0.0486218652913933,"Pine",0.00130733052766552
"157",1,2009,"bratsberg","trondelag",1,0.000867661882983539,"Spruce",0.00556032228457048
"157.1",1,2009,"bratsberg","trondelag",1,0.000867661882983539,"Birch",-0.000337453787596476
"157.2",1,2009,"bratsberg","trondelag",1,0.000867661882983539,"Pine",4.55971832526991e-05
"158",2,2009,"bratsberg","trondelag",1,0.000885856800928841,"Spruce",0.00583616427553041
"158.1",2,2009,"bratsberg","trondelag",1,0.000885856800928841,"Birch",-0.00036111099969055
"158.2",2,2009,"bratsberg","trondelag",1,0.000885856800928841,"Pine",4.83925751564862e-05
"159",3,2009,"bratsberg","trondelag",1,0.000811883803856051,"Spruce",0.00573529665756489
"159.1",3,2009,"bratsberg","trondelag",1,0.000811883803856051,"Birch",-0.000351951400012096
"159.2",3,2009,"bratsberg","trondelag",1,0.000811883803856051,"Pine",4.73447348557365e-05
"160",4,2009,"bratsberg","trondelag",1,0.000529425495182895,"Spruce",0.00274965301682289
"160.1",4,2009,"bratsberg","trondelag",1,0.000529425495182895,"Birch",-0.000197927713344426
"160.2",4,2009,"bratsberg","trondelag",1,0.000529425495182895,"Pine",2.31986508850979e-05
"161",5,2009,"bratsberg","trondelag",1,0.00036592739776925,"Spruce",0.00200061423935766
"161.1",5,2009,"bratsberg","trondelag",1,0.00036592739776925,"Birch",-0.000173047111351216
"161.2",5,2009,"bratsberg","trondelag",1,0.00036592739776925,"Pine",1.81423851131624e-05
"162",6,2009,"bratsberg","trondelag",1,0.000365927403273569,"Spruce",0.00200061423935766
"162.1",6,2009,"bratsberg","trondelag",1,0.000365927403273569,"Birch",-0.000173047111351243
"162.2",6,2009,"bratsberg","trondelag",1,0.000365927403273569,"Pine",1.81423851131624e-05
"163",7,2009,"bratsberg","trondelag",1,0.000365927403400468,"Spruce",0.00200061423935766
"163.1",7,2009,"bratsberg","trondelag",1,0.000365927403400468,"Birch",-0.000173047111351216
"163.2",7,2009,"bratsberg","trondelag",1,0.000365927403400468,"Pine",1.81423851131624e-05
"164",8,2009,"bratsberg","trondelag",1,0.000365927403400329,"Spruce",0.00200061423935766
"164.1",8,2009,"bratsberg","trondelag",1,0.000365927403400329,"Birch",-0.000173047111351243
"164.2",8,2009,"bratsberg","trondelag",1,0.000365927403400329,"Pine",1.81423851131624e-05
"165",9,2009,"bratsberg","trondelag",1,0.000365927402340288,"Spruce",0.00200061423935766
"165.1",9,2009,"bratsberg","trondelag",1,0.000365927402340288,"Birch",-0.000173047111351216
"165.2",9,2009,"bratsberg","trondelag",1,0.000365927402340288,"Pine",1.81423851131624e-05
"166",10,2009,"bratsberg","trondelag",1,0.000365786812779711,"Spruce",0.00200077987867311
"166.1",10,2009,"bratsberg","trondelag",1,0.000365786812779711,"Birch",-0.000173052321338185
"166.2",10,2009,"bratsberg","trondelag",1,0.000365786812779711,"Pine",1.81434775437805e-05
"167",11,2009,"bratsberg","trondelag",1,0.000369979229308842,"Spruce",0.00200831025322173
"167.1",11,2009,"bratsberg","trondelag",1,0.000369979229308842,"Birch",-0.000173289304641888
"167.2",11,2009,"bratsberg","trondelag",1,0.000369979229308842,"Pine",1.81931533244639e-05
"168",12,2009,"bratsberg","trondelag",1,0.000556821206163627,"Spruce",0.00229348642717681
"168.1",12,2009,"bratsberg","trondelag",1,0.000556821206163627,"Birch",-0.000182449408800467
"168.2",12,2009,"bratsberg","trondelag",1,0.000556821206163627,"Pine",2.00909186101605e-05
"169",1,2009,"hi_tydal","trondelag",1,-0.0106636681668188,"Spruce",-0.000228470830432093
"169.1",1,2009,"hi_tydal","trondelag",1,-0.0106636681668188,"Birch",-9.72346632742704e-05
"169.2",1,2009,"hi_tydal","trondelag",1,-0.0106636681668188,"Pine",-5.97788027828505e-05
"170",2,2009,"hi_tydal","trondelag",1,-0.0110994165836094,"Spruce",-0.000237398285158896
"170.1",2,2009,"hi_tydal","trondelag",1,-0.0110994165836094,"Birch",-0.000104496365618045
"170.2",2,2009,"hi_tydal","trondelag",1,-0.0110994165836094,"Pine",-6.30506016310317e-05
"171",3,2009,"hi_tydal","trondelag",1,-0.0122925816660497,"Spruce",-0.00024769446873063
"171.1",3,2009,"hi_tydal","trondelag",1,-0.0122925816660497,"Birch",-0.000116861707445959
"171.2",3,2009,"hi_tydal","trondelag",1,-0.0122925816660497,"Pine",-6.74988529476561e-05
